Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
8.833175,6.477882299,-0.335707362,-0.936043332,6.553764997
8.843207,6.743915409,-0.250367249,-1.026752065,6.8262214
8.853239,6.96851164,-0.132483873,-1.017528082,7.043654581
8.863271,7.193470398,0.017276768,-0.892455555,7.248640685
8.873303,7.500706497,-0.007401406,-0.814100526,7.544760593
8.883335,7.892518478,-0.243397368,-0.76823292,7.933553556
8.893367,8.500789704,-0.834843231,-0.785272584,8.577706095
8.903399,9.073739655,-1.593714175,-0.77518526,9.245192718
8.913431,9.510023804,-2.088407915,-0.609228416,9.755673202
8.923463,9.95271884,-2.439320376,-0.375775115,10.25417491
8.933495,10.06092975,-2.395937544,-0.140181148,10.34323329
8.943526,9.923796172,-2.081125792,0.197762481,10.14159381
8.953558,9.633152717,-1.405683507,0.46077872,9.746070717
8.96359,9.379046758,-0.83043677,0.589158433,9.434153432
8.973622,9.035945592,-0.318012518,0.734000689,9.071284458
8.983654,8.700662738,0.020676924,0.809016665,8.738218788
8.993686,8.259417812,0.082546313,0.622483761,8.283253136
9.003718,7.739804993,-0.025015558,0.476269456,7.754485134
9.01375,7.188628904,-0.195829099,0.46847541,7.206538958
9.023782,6.639294688,-0.314953255,0.513519728,6.666568233
9.033814,6.098434256,-0.288812692,0.667924813,6.141696566
9.043846,5.550210426,-0.019378257,1.00544715,5.640579338
9.053878,5.090615183,0.456506159,1.214931837,5.253457926
9.06391,4.743619187,1.00022471,1.250662418,5.006648474
9.073942,4.552291859,1.516259617,1.228524859,4.952946368
9.083974,4.409128631,2.017231513,1.110750826,4.974274385
9.094005,4.317956505,2.481379398,0.908570774,5.062360413
9.104037,4.236883691,2.920511141,0.799990318,5.207739744
9.114069,4.210028307,3.415681429,0.600338309,5.454504932
9.124101,4.233625915,3.901665741,0.38685208,5.770289289
9.134133,4.312516256,4.219225684,0.245724999,6.038215184
9.144165,4.411222226,4.301674933,0.123190016,6.162666999
9.154197,4.578923002,4.17655212,-0.026258676,6.197645762
9.164229,4.76213498,3.830268314,-0.214737679,6.115144904
9.174261,4.758453281,3.292336754,-0.538587034,5.811405589
9.184293,4.540747409,2.571138251,-0.810597167,5.280739219
9.194325,4.244312871,1.558964172,-0.852088863,4.601153819
9.204357,4.054995523,0.290090309,-0.850140571,4.153297494
9.214389,3.876923248,-1.088417094,-0.806738005,4.106825033
9.22442,3.611960764,-2.342160117,-0.421696515,4.325482924
9.234452,3.169214272,-3.597885346,-0.080781623,4.795333538
9.244484,2.922658238,-5.100653683,0.229595747,5.883138055
9.254516,2.690388706,-6.120226829,0.748913427,6.72727576
9.264548,2.296482253,-6.458457849,1.270663257,6.971376739
9.27458,1.957493434,-6.782707592,1.578770446,7.233907584
9.284612,1.547099002,-6.830472912,1.690161219,7.204548596
9.294644,1.031865748,-6.556655989,1.632760419,6.835231617
9.304676,0.851986098,-6.390274052,1.531408145,6.626212619
9.314708,0.861227038,-6.139519717,1.282234897,6.330840442
9.32474,1.056324066,-5.876055874,0.85132434,6.030638963
9.334772,1.293823932,-5.632342172,0.517997818,5.802204792
9.344804,1.185334108,-5.505465778,0.347445062,5.642330055
9.354836,0.968288972,-5.643253076,0.16789463,5.728182733
9.364867,0.733111619,-5.905072097,-0.178958713,5.953096282
9.374899,0.438002061,-5.99122088,-0.432003987,6.022723709
9.384931,0.19068238,-6.142839181,-0.546015337,6.170005326
9.394963,0.145719046,-6.481142707,-0.595232959,6.5100497
9.404995,0.185666054,-6.651515368,-0.673104569,6.688063871
9.415027,0.286389021,-6.701629515,-0.846025447,6.76088869
9.425059,0.400220277,-6.280377388,-0.515663756,6.314208225
9.435091,0.025886208,-6.021331701,-0.645489923,6.055886623
9.445123,-0.070465381,-6.402533909,-0.88238548,6.46343639
9.455155,-0.406604852,-6.43466319,-1.196593799,6.557595183
9.465187,-0.593235111,-6.398276551,-1.566747693,6.613967724
9.475219,-0.398814021,-6.195802676,-1.468281459,6.379880396
9.485251,-0.168370575,-5.965436413,-1.337069355,6.115761171
9.495283,0.431856052,-5.786754858,-0.941392949,5.878711774
9.505314,0.935979012,-5.251639901,-0.725926561,5.383562736
9.515346,1.251590078,-4.663798554,-0.580852463,4.863628713
9.525378,1.376880707,-4.38682355,-0.550901855,4.63071422
9.53541,1.170864004,-4.432127484,-1.202668179,4.739312957
9.545442,0.786467462,-4.514073873,-2.158877388,5.065189589
9.555474,0.472250372,-4.262745049,-2.653445413,5.043291418
9.565506,0.33796848,-3.740414444,-2.993293773,4.802575405
9.575538,0.391482782,-3.225734336,-3.149244277,4.525081247
9.58557,0.595659367,-2.858242972,-3.062493231,4.231220599
9.595602,0.671496584,-2.561677456,-2.955151216,3.96812522
9.605634,0.684550493,-2.49548756,-2.781574865,3.799108615
9.615666,0.451037259,-2.506427408,-2.7775742,3.768359245
9.625698,0.010983995,-2.486252175,-2.90430032,3.823157187
9.635729,-0.566080642,-2.343394026,-3.267936323,4.060954403
9.645761,-1.184054738,-2.142601517,-3.460934785,4.239197621
9.655793,-1.568809129,-1.91917663,-3.437440673,4.237971142
9.665825,-1.790195239,-1.641651549,-3.490622268,4.252559538
9.675857,-1.885108413,-1.308331752,-3.469600359,4.159746669
9.685889,-2.153321949,-0.925704139,-3.739349958,4.413214438
9.69592025,-2.353302571,-0.711505134,-4.023758528,4.715390253
9.70595225,-2.400579649,-0.656942572,-4.228294131,4.906406776
9.71598425,-2.20734145,-0.664093132,-4.240765073,4.826744697
9.72601625,-2.25621511,-0.56044568,-4.262900877,4.855608085
9.73604825,-2.322344196,-0.551654976,-4.094658356,4.739602603
9.74608025,-2.256264519,-0.547491759,-4.031464573,4.652223491
9.75611225,-2.231389002,-0.491977124,-3.89341415,4.514400527
9.76614425,-2.035096803,-0.487683513,-3.565088314,4.133921733
9.77617525,-1.645976003,-0.597319391,-2.973367047,3.450643281
9.78620725,-2.145714136,-0.338532152,-3.188515931,3.858150725
9.79623925,-0.525228777,-0.892159978,-2.861457186,3.042984049
9.80627125,-0.389008825,0.024999771,-2.227465228,2.261316916
9.81630325,-2.798783221,0.081731796,-2.135418359,3.521346216
9.82633525,-1.772472913,-0.692489843,-3.506902671,3.989933427
9.83636725,-1.218508286,0.07254465,-2.728858123,2.989430017
9.84639925,-0.880250662,0.746884151,-2.881502611,3.104147944
9.85643125,-0.656944619,0.405799982,-2.522260206,2.637810912
9.86646325,-0.053991143,-0.216553386,-1.922267468,1.935180258
9.87649525,0.047289357,-0.224688032,-1.46672493,1.4845885
9.88652725,0.314125873,-0.466356379,-1.086626092,1.223486657
9.89655925,0.288795443,-0.625498001,-1.054749995,1.259820666
9.90659025,-0.098057806,-0.540354647,-0.967851015,1.112804595
9.91662225,-0.345660492,-0.466694348,-0.884991292,1.05853407
9.92665425,-0.385943715,-0.43267934,-0.46650022,0.744168273
9.93668625,-0.307318545,-0.473647272,0.255353755,0.619670853
9.94671825,-0.22303444,-0.596775308,0.900120962,1.102770546
9.95675025,-0.031541928,-0.724198709,1.275395263,1.467000934
9.96678225,0.188950143,-0.647993701,1.022686788,1.225351484
9.97681425,0.015023544,-0.478472687,0.456929498,0.661775177
9.98684625,-0.233488092,-0.055034578,-1.8125585,1.828363697
9.99687825,-0.439440768,0.797288904,-2.17757386,2.360213063
10.00691025,-0.155364905,0.219188141,-0.61114104,0.667588994
10.01694225,0.141715457,-0.209409258,-0.171491234,0.305523733
10.02697425,0.223482044,-0.480799294,1.576808705,1.663561804
10.02697425,0.223482044,-0.480799294,1.576808705,1.663561804
0.011231167,-0.173388948,0.129163824,-0.953543463,0.977748514
0.021263167,-0.155820111,0.206150605,-0.998369388,1.031270776
0.031295167,-0.158271264,0.196784827,-0.964542661,0.997053963
0.041326167,-0.103405085,0.151415696,-0.859689805,0.879025532
0.051358167,-0.033803338,0.132802547,-0.69095261,0.704410882
0.061390167,-0.090558752,0.164137775,-0.501855995,0.535725243
0.071422167,-0.109282414,0.085900276,-0.345808427,0.372699573
0.081454167,-0.002382156,0.033337023,-0.117282282,0.121951488
0.091486167,0.129780706,0.006191909,0.227412835,0.261912139
0.101518167,0.360301336,-0.020959929,0.614721875,0.71283894
0.111550167,0.488486921,-0.043962583,0.880593016,1.007966389
0.121582167,0.47564205,-0.025942634,0.991505342,1.09999601
0.131614167,0.392893716,0.031741318,0.904529763,0.986684891
0.141646167,0.371076292,0.044445856,0.722957929,0.813843484
0.151678167,0.387703435,0.05179259,0.496284183,0.631897472
0.161710167,0.262962737,0.232514823,0.463999366,0.581814365
0.171742167,0.188686726,0.438721853,0.483202792,0.679385371
0.181774167,0.004892365,0.499666212,0.535763413,0.73262043
0.191806167,-0.185633602,0.502873702,0.499798359,0.732898489
0.201838167,-0.246372432,0.539268527,0.337811775,0.682368459
0.211869167,-0.323394003,0.678165919,0.129031677,0.762326615
0.221901167,-0.336922413,0.713146302,-0.048561126,0.790223097
0.231933167,-0.418088491,0.754177383,-0.16960843,0.87883362
0.241965167,-0.5365791,0.768303964,-0.4714265,1.049023859
0.251997167,-0.512362856,0.803523498,-0.916537605,1.32219775
0.262029167,-0.521522227,0.871641221,-1.000770839,1.425933422
0.272061167,-0.491876259,0.793074816,-1.074604216,1.423265309
0.282093167,-0.507660818,0.768018035,-1.329986622,1.617539991
0.292125167,-0.589589957,0.842529104,-1.479344391,1.801646867
0.302157167,-0.663346443,0.874278316,-1.510735168,1.867273902
0.312189167,-0.767386536,0.834726872,-1.607404261,1.967078926
0.322221167,-0.924230494,0.86622173,-1.736168135,2.149144454
0.332253167,-1.173700781,0.894706733,-1.724659061,2.269916857
0.342285167,-1.320456246,0.721246449,-1.854919823,2.388415518
0.352317167,-1.259192044,0.489751673,-1.940483299,2.364507716
0.362349167,-1.167205401,0.415744342,-1.959099079,2.318033867
0.372381167,-1.361396111,0.454132775,-2.252139893,2.670537408
0.382413167,-1.760207793,0.377669028,-2.643124493,3.197979433
0.392444167,-2.201297184,0.276734099,-2.979129478,3.714499091
0.402476167,-2.298035274,0.151186485,-3.220176265,3.958959289
0.412508167,-2.16930999,0.053492083,-3.461306083,4.085267071
0.422540167,-1.872956144,0.031650686,-3.383314167,3.867270515
0.432572167,-1.361010194,-0.032398837,-3.043645316,3.334242829
0.442604167,-0.984662345,-0.176536211,-2.614935651,2.799752386
0.452636167,-0.857257363,-0.420967367,-2.264050087,2.457239611
0.462668167,-0.909861254,-0.641451252,-1.997459738,2.28673405
0.472700167,-1.236805394,-0.698870032,-1.991749347,2.446461192
0.482732167,-1.727721248,-0.673745716,-2.341623927,2.986997927
0.492764167,-2.152386394,-0.63548066,-2.780773796,3.57341654
0.502796167,-2.268000466,-0.566291726,-3.172065375,3.940369421
0.512828167,-2.36893978,-0.500290403,-3.585705596,4.326598062
0.522860167,-2.845757412,-0.809990957,-3.915350565,4.907585011
0.532892167,-2.290968329,-0.780070608,-3.721850996,4.439506828
0.542924167,-1.146602737,0.028907611,-2.818585986,3.043018312
0.552956167,-1.886809952,-0.23552994,-2.892052742,3.461140739
0.562987167,-1.194622995,-0.99983967,-3.134467778,3.500241666
0.573019167,-0.968716403,-1.114589523,-2.403355322,2.820786784
0.583051167,-1.2742878,-1.061765266,-1.997428163,2.596319345
0.593083167,-1.272071705,-1.136267929,-2.170238528,2.760291017
0.603115167,-1.179547704,-1.128876537,-2.080829338,2.644909404
0.613147167,-0.918109921,-1.093687408,-1.832913242,2.323499285
0.623179167,-0.585927261,-1.108117825,-1.84245239,2.228422464
0.633211167,-0.242381707,-1.270896415,-1.822280665,2.23486765
0.643243167,0.080921372,-1.52468297,-1.37073119,2.051855361
0.653275167,0.084746035,-1.648243261,-0.880964899,1.87082519
0.663307167,-0.28498452,-1.667308985,-0.511966415,1.767270505
0.673339167,-0.617490531,-1.639095877,-0.286169751,1.774774064
0.683371167,-0.836257088,-1.562396488,-0.459188277,1.830645399
0.693403167,-0.955316924,-1.491575158,-1.136026293,2.104277219
0.703435167,-1.158272025,-1.425400756,-1.729256727,2.522635571
0.713467167,-1.087968612,-1.450829859,-1.799049093,2.554439394
0.723499167,-0.63584728,-1.630974972,-1.638940049,2.398021185
0.733530167,-0.256940104,-1.842368628,-1.418264961,2.339191287
0.743562167,-0.130903956,-2.174421626,-1.051957365,2.419061709
0.753594167,-0.034145985,-2.626526294,-0.577173687,2.689411792
0.763626167,-0.170539307,-2.983154409,-0.386438097,3.012910268
0.773658167,-0.284183452,-3.350366568,-0.41557565,3.387981626
0.783690167,-0.251526752,-3.694016203,-0.611979238,3.752804285
0.793721792,0.052771121,-3.957215167,-0.616645316,4.005319977
0.803753792,0.736993586,-4.183700633,-0.364084776,4.263691858
0.813785792,1.340116923,-4.418123403,-0.139079533,4.618990245
0.823817792,1.676659268,-4.588723813,-0.040003287,4.885608743
0.833849792,1.912872747,-4.817020454,-0.000711021,5.182930514
0.843881792,2.066547514,-5.183298229,0.300954874,5.588181546
0.853913792,2.104385431,-5.751127188,0.562674639,6.149837781
0.863945792,2.543368655,-6.531932791,0.61607894,7.036648589
0.873977792,2.730145095,-7.091547582,0.186341444,7.60121454
0.884009792,2.812166913,-7.361879565,-0.284947683,7.885857509
0.894041792,2.87697979,-7.261524387,-0.139348541,7.811924676
0.904072792,2.720463275,-6.855909469,0.37438779,7.385430339
0.914104792,2.536286507,-6.377975603,0.969434441,6.93189189
0.924136792,2.721697038,-5.974604847,1.466108487,6.727035895
0.934168792,3.335509086,-5.794472598,1.82382126,6.930213383
0.944200792,3.938804331,-5.639524891,1.818205887,7.115075067
0.954232792,4.342875584,-5.740667689,1.716501903,7.400149501
0.964264792,4.807771329,-5.6072927,1.753239812,7.59145878
0.974296792,5.271955467,-5.390382049,1.698743616,7.728872036
0.984328792,5.751923579,-5.228328806,1.45886598,7.908750654
0.994360792,6.064320431,-4.842016132,1.435463084,7.891872831
1.004392792,6.175481848,-4.076594553,1.536985073,7.557613533
1.014424792,6.20541199,-3.118556335,1.365785323,7.077987082
1.024456792,6.249590628,-2.024476798,1.200829522,6.678164483
1.034488792,6.275076302,-0.917774876,1.153245174,6.445841121
1.044520792,6.290481377,0.003169191,1.192157955,6.402453169
1.054552792,6.222256064,0.76652261,1.086625653,6.362765338
1.064584792,6.03618246,1.434459409,0.841481283,6.261091217
1.074616792,5.788299108,2.002218202,0.599046367,6.154034517
1.084647792,5.434773526,2.480304095,0.380192101,5.986085341
1.094679792,5.007223363,2.878721091,0.208157369,5.77950261
1.104711792,4.590749581,3.255870008,0.036562786,5.628233121
1.114743792,4.191161388,3.573128235,-0.162302334,5.509938404
1.124775792,3.866415217,3.855003791,-0.213340195,5.464040162
1.134807792,3.616692038,4.076617357,-0.193009718,5.453120495
1.144839792,3.388933633,4.172450298,-0.20618218,5.379286547
1.154871792,3.218164238,4.153731607,-0.163519725,5.257072001
1.164903792,3.064187462,4.140349084,-0.029372903,5.150980306
1.174935792,2.976991151,4.121010003,0.207935321,5.088068087
1.184967792,2.944852807,4.07685183,0.376265842,5.04325836
1.194999792,2.917293418,4.000479008,0.473007002,4.973747963
1.205031792,3.074922073,3.91083476,0.652563446,5.0175306
1.215063792,3.063918198,3.912369654,0.532176293,4.997743755
1.225095792,2.991288178,3.827296759,0.375263776,4.872045602
1.235127792,3.007786097,3.57531334,0.406801464,4.6898966
1.245159792,3.188966459,3.308504305,0.522547098,4.624798729
1.255191792,3.360365599,3.123173296,0.600696012,4.626781181
1.265222792,3.475716839,2.972891668,0.650048997,4.61965974
1.275254792,3.845158834,2.823861929,0.644110711,4.813971464
1.285286792,4.045882345,2.770789676,0.398307653,4.919866702
1.295318792,4.60769335,2.383868891,-0.030569243,5.187928621
1.305350792,5.087945929,2.32117446,-0.034959479,5.592518826
1.315382792,5.36687975,2.295098802,-0.031080436,5.83710911
1.325414792,5.864883599,1.795540763,0.197720089,6.136767838
1.335446792,6.231403449,1.128784516,0.899998756,6.396447544
1.345478792,6.27668721,0.86874071,1.319795949,6.472509104
1.355510792,6.383608226,0.849571783,1.414673162,6.593445712
1.365542792,6.530732358,0.740847486,1.342661193,6.708357415
1.375574792,6.734045309,0.292059651,1.072897853,6.825230755
1.385606792,7.13264883,-0.410472785,0.642800935,7.17330888
1.395638792,7.516716174,-0.943044203,0.363006696,7.584334399
1.405670792,7.5553651,-1.203065205,-0.155678755,7.652133268
1.415702792,7.327649379,-1.32986617,-0.814671507,7.491774097
1.425734792,6.903028672,-1.302977749,-1.212151047,7.128735233
1.435766792,6.344742368,-1.122591146,-1.307901689,6.574691889
1.445798792,5.794363255,-1.05262044,-1.319320278,6.035168706
1.455830792,5.380481544,-1.175983826,-1.237597107,5.644835356
1.465862792,5.073171769,-1.702446073,-1.365967902,5.522794831
1.475893792,4.760354503,-2.399320743,-1.316170967,5.490903481
1.485925792,4.459508241,-3.168476939,-1.215874701,5.603999567
1.495957792,4.200884723,-3.81942056,-1.100316178,5.783260461
1.505989792,4.071346677,-4.474926179,-1.035676378,6.137870448
1.516021792,3.885582682,-5.088926507,-1.058734142,6.489672084
1.526053792,3.64492912,-5.466916255,-1.185884331,6.676750952
1.536085792,3.462847117,-5.584575682,-1.206077106,6.680824627
1.546117792,3.297028559,-5.170845999,-0.811579499,6.186008967
1.556149792,3.230392228,-4.434204415,-0.433735786,5.503247175
1.566181792,3.164149999,-3.58108805,-0.101854988,4.77979197
1.576213792,3.039576239,-2.780878462,0.240742879,4.126774269
1.586245792,2.914403724,-2.308252113,0.363113262,3.735455545
1.596277792,2.708633189,-2.01802498,0.683880987,3.446275058
1.606309792,2.375240155,-1.948641919,1.057579025,3.24922214
1.616341792,1.949812531,-2.018517315,1.243146407,3.069461524
1.626373792,1.459265637,-2.121353467,1.37446186,2.918688427
1.636405792,0.876461958,-2.219634637,1.497378373,2.8172869
1.646437792,0.241794646,-2.230288264,1.666445936,2.794582696
1.656469792,-0.394395281,-2.231650665,1.861535655,2.93276786
1.666501792,-0.987539175,-2.251064005,2.066624697,3.211457678
1.676532792,-1.531513249,-2.263375318,2.366120253,3.614820288
1.686564792,-1.97345107,-2.218183942,2.656016141,3.983625343
1.696596792,-2.315759938,-2.094059249,2.943948243,4.291230533
1.706628792,-2.5861884,-1.932045182,3.226337184,4.564035566
1.716660792,-2.791667159,-1.821361483,3.404086108,4.764301146
1.726692792,-2.941987379,-1.683239139,3.653142119,4.983375471
1.736724792,-3.051810368,-1.569340641,3.879264766,5.179292586
1.746756792,-3.212052729,-1.478745051,3.963875438,5.311899674
1.756788792,-3.365956707,-1.229965321,4.137195388,5.473469186
1.766820792,-3.423152416,-1.118282332,4.099935468,5.456922089
1.776852792,-3.385850689,-1.172074962,3.83487709,5.248240362
1.786884792,-3.369000183,-0.928517965,3.813569836,5.172583758
1.796916792,-3.443138199,-0.808789793,3.667671865,5.095209368
1.806948792,-3.409530158,-0.929117889,3.449988213,4.938681466
1.816980792,-3.427027366,-1.094194143,3.331846097,4.903363724
1.827012792,-3.428670434,-1.383511742,3.252844659,4.924518663
1.837044792,-3.480454545,-1.774673512,3.091280243,4.981871482
1.847076792,-3.571413832,-2.274579168,2.929672558,5.148950228
1.857108792,-3.711938796,-2.762246309,2.948692674,5.486645859
1.867140792,-3.961247699,-3.169418048,3.070450707,5.929954607
1.877172792,-4.18795536,-3.581371348,3.236571273,6.390663849
1.887203792,-4.407069241,-3.872364174,3.609141821,6.887914654
1.897235792,-4.537721182,-4.0560986,4.034547225,7.302083312
1.907267792,-4.802417618,-4.185800953,4.255448601,7.661134863
1.917299792,-4.914074294,-4.281428365,4.55824257,7.953384835
1.927331792,-5.031569999,-4.187039686,4.96643728,8.216659738
1.937363792,-5.094421136,-4.119951949,5.247797695,8.394433359
1.947395792,-5.005125382,-4.102110048,5.424480672,8.444144569
1.957427792,-4.892839546,-3.994472748,5.519014362,8.387801314
1.967459792,-4.779170258,-3.874164239,5.493377244,8.247836714
1.977491792,-4.689920112,-3.955877616,5.221667073,8.056682034
1.987523792,-4.874199792,-4.146490707,4.887917944,8.052512069
1.997555792,-5.095319268,-4.370884624,4.575975421,8.124436097
2.007587792,-5.19170594,-4.557616626,4.234810268,8.103042508
2.017619792,-5.145882481,-4.766443501,3.888928751,8.020153177
2.027651792,-4.947122757,-4.817789948,3.48063347,7.733041633
2.037683792,-4.771649569,-4.586810312,2.597351904,7.110112894
2.047715792,-4.456337296,-4.275434384,1.42637271,6.338203245
2.057747792,-4.179417256,-3.840593913,0.524017527,5.700200397
2.067779792,-4.082452294,-3.780545931,-0.178404982,5.566935657
2.077811792,-3.991880677,-4.348821618,-0.739566945,5.949312572
2.087843792,-3.911176237,-5.17981095,-0.889392491,6.551241107
2.097875792,-3.921457397,-6.003532777,-0.717343725,7.206581432
2.107906792,-3.961618413,-6.670117115,-0.243977412,7.761727112
2.117938792,-3.64069749,-7.297263739,0.34460507,8.162321296
2.127970792,-2.891030649,-8.08395281,0.542529519,8.602481591
2.138002792,-1.890586084,-9.011472656,0.474968158,9.219899669
2.148034792,-0.858298752,-9.624006502,0.61311389,9.681636563
2.158066792,0.067618956,-10.13443861,0.378914192,10.14174513
2.168098792,0.858509837,-10.01501624,0.179065425,10.05334044
2.178130792,1.63504171,-9.172938838,0.314627272,9.322829969
2.188162792,2.365526175,-8.105377008,0.256965832,8.447418657
2.198194792,3.158660633,-6.921363201,0.121082388,7.60901219
2.208226792,4.102626942,-5.681289799,-0.01899468,7.007778706
2.218258792,4.840212266,-4.060949743,0.1071283,6.319054048
2.228290792,5.464141751,-2.29487193,0.040214518,5.926626313
2.238322792,5.546771094,-0.562558279,-0.054691347,5.575493927
2.248354792,5.525597742,0.873617288,-0.224369651,5.598730151
2.258386792,5.362245247,1.71799265,-0.446099285,5.648378299
2.268418792,5.221322088,2.133226238,-0.632120557,5.675599962
2.278450792,4.634826477,2.705849329,-0.849039394,5.433608834
2.288482792,3.929995501,3.164287409,-0.979755069,5.139795661
2.298514792,3.171715711,3.553593857,-1.087988931,4.885849954
2.308546792,2.502526438,3.713625133,-1.317960215,4.6680477
2.318578792,2.033332698,3.709922676,-1.233118286,4.406648253
2.328610792,1.564062359,3.797381819,-0.883224117,4.200771904
2.338642792,1.320222357,3.669659919,-0.601404841,3.946020625
2.348673792,1.306400124,3.451341843,-0.359320757,3.707769303
2.358705792,1.389911812,3.289589732,-0.19025546,3.576234415
2.368737792,1.582983949,3.058776741,-0.175721694,3.448598476
2.378769792,1.837215331,2.693115848,-0.153174831,3.263693563
2.388801792,2.08981417,2.138132637,-0.029846601,2.989954056
2.398833792,2.282161545,1.534076668,0.035382671,2.75007354
2.408865792,2.53725656,0.86528559,0.067556464,2.681595399
2.418897792,2.880689848,0.258222399,0.142842874,2.895765338
2.428929792,3.252447926,-0.248387382,0.172502217,3.26647682
2.438961792,3.610619997,-0.588528103,0.235033511,3.665812713
2.448993792,3.907515588,-0.511262995,0.381360083,3.959230157
2.459025792,4.217244355,-0.020344802,0.584528534,4.257609361
2.469057792,4.613630905,0.602345658,0.679152856,4.70209092
2.479089792,5.204943452,1.18347294,0.534169974,5.364455433
2.489121792,6.025277402,1.65468777,0.286791968,6.254934774
2.499153792,6.982833225,2.057883695,0.011251139,7.279764539
2.509185792,7.878227298,2.428310654,-0.298580978,8.249382316
2.519217792,8.401734948,2.747394966,-0.700931395,8.867278841
2.529249792,8.425158309,2.742519557,-1.267724301,8.950521267
2.539281792,8.112964355,2.262890584,-2.108730497,8.682603799
2.549313792,7.736742221,1.491383808,-2.759130328,8.348305578
2.559345792,7.263187335,0.563418405,-3.129439173,7.928727521
2.569377792,6.764953106,-0.339168913,-3.269551324,7.521275951
2.579408792,6.3484764,-1.102773178,-2.862925422,7.050929248
2.589440792,5.958637855,-1.572151982,-2.352098629,6.596165167
2.599472792,5.724441081,-1.641658419,-1.882343995,6.245597407
2.609504792,5.489989952,-1.458042984,-1.415961742,5.854129028
2.619536792,5.178894691,-1.140171969,-0.983069052,5.393270538
2.629568792,4.800036924,-0.751705765,-0.768739216,4.918981197
2.639600792,4.163673043,-0.357429768,-0.790805512,4.253152078
2.649632792,3.490814934,-0.197485031,-1.11234507,3.669073561
2.659664792,2.988591734,-0.421898244,-1.687019949,3.457703717
2.669696792,2.21011917,-0.791343455,-2.246448798,3.249212738
2.679728792,1.533409939,-0.943231314,-2.216604609,2.85558529
2.689760792,1.179714203,-0.740967354,-1.834168639,2.303243977
2.699792792,1.316675728,-0.52481801,-1.440597231,2.020987209
2.709824792,1.921351648,-0.506077099,-1.289383557,2.368589484
2.719856792,2.499885836,-0.149866476,-0.981171046,2.68971853
2.729888792,2.826170409,0.562233174,-0.79351745,2.988815027
2.739920792,3.024457386,0.717453945,-1.110262291,3.30072189
2.749952792,3.083545547,0.255748442,-1.71992574,3.540028948
2.759984792,2.838992769,-0.242622612,-2.219546928,3.611804845
2.770016792,2.635882716,-0.632438353,-2.675304644,3.808557588
2.780048792,2.578432653,-0.881910979,-3.173920112,4.183282299
2.790080792,2.576440507,-0.918549632,-3.335600302,4.313700092
2.800113417,2.660145153,-1.020223356,-3.072041734,4.189829155
2.810145417,2.587138572,-1.325850302,-2.634266838,3.92307619
2.820176417,2.154267151,-1.427487774,-1.79143134,3.144489553
2.830208417,1.791700312,-1.641663097,-1.016739732,2.634199577
2.840240417,1.305242375,-1.581825616,-0.223195238,2.062921727
2.850272417,1.00821069,-1.459221198,0.366297801,1.811074096
2.860304417,0.826730804,-1.197084088,0.8639821,1.692028134
2.870336417,0.835132961,-0.837170423,1.288778809,1.74907181
2.880368417,0.479241011,-0.061840153,1.606581119,1.67767668
2.890400417,0.347324025,0.382865156,1.6338863,1.713710637
2.900432417,0.37479746,0.831622585,1.611585897,1.851831084
2.910464417,0.307028231,1.465099989,1.479987731,2.105029214
2.920496417,0.329632982,1.959807177,1.148599853,2.295383126
2.930528417,0.246830269,2.218452914,0.924457951,2.416005177
2.940560417,0.227117843,2.257115289,0.745130571,2.387754491
2.950592417,0.141649092,2.12008579,0.616373421,2.212406928
2.960624417,-0.058877953,1.851785715,0.56154788,1.935952729
2.970656417,-0.235394284,1.354572995,0.489788511,1.459510621
2.980688417,-0.438057317,0.765811588,0.505795556,1.016951693
2.990720417,-0.717635794,0.167716271,0.78657242,1.077880351
3.000752417,-0.901345662,-0.651506124,1.05333877,1.531798549
3.010784417,-1.17785435,-1.519265086,1.342207595,2.344574269
3.020816417,-1.540919957,-2.200584408,1.773546169,3.219079381
3.030848417,-1.888052193,-2.746212074,2.312994205,4.05664443
3.040880417,-2.218038639,-3.115471344,2.968693952,4.841384191
3.050912417,-2.548859483,-3.197532923,3.656196412,5.485314363
3.060944417,-2.699561818,-3.301495832,4.230525136,6.007066811
3.070976417,-2.788736535,-3.338656057,4.774062715,6.458742179
3.081008417,-2.823638565,-3.111433842,5.33017327,6.78709823
3.091039417,-2.909004405,-2.909722443,5.549657865,6.908508793
3.101071417,-2.949314525,-2.831380278,5.540761911,6.885870533
3.111103417,-2.904892643,-2.773515063,5.398778651,6.728863053
3.121135417,-2.861204587,-2.735126338,5.071798843,6.433548887
3.131167417,-2.807103224,-2.753524602,4.715264869,6.139661963
3.141199417,-2.746469936,-2.663207924,4.398737251,5.829636607
3.151231417,-2.699916744,-2.585687293,3.955124495,5.442273328
3.161263417,-2.703185338,-2.653957044,3.534414113,5.181002035
3.171295417,-2.703317485,-2.71726134,3.363451175,5.099435108
3.181327417,-2.678183813,-2.885027897,3.176922072,5.058546072
3.191359417,-2.6617584,-3.149108037,3.005177069,5.102247389
3.201391417,-2.730308232,-3.307333692,2.847518301,5.147951017
3.211423417,-2.78570066,-3.386790336,2.753279896,5.177936571
3.221455417,-2.652777076,-3.7156471,2.562563894,5.235455406
3.231487417,-2.328380569,-4.383700844,2.152360959,5.410253863
