sitution,time
active,4:19:44:20
active,4:19:44:30
active,4:19:44:40
active,4:19:44:50
active,4:19:45:0
active,4:19:45:10
active,4:19:45:20
active,4:19:45:30
active,4:19:45:40
active,4:19:45:50
active,4:19:46:0
active,4:19:46:10
active,4:19:46:20
active,4:19:46:30
active,4:19:46:40
active,4:19:46:50
active,4:19:47:0
active,4:19:47:10
active,4:19:47:20
active,4:19:47:30
active,4:19:47:40
active,4:19:47:50
active,4:19:48:0
active,4:19:48:10
active,4:19:48:20
active,4:19:48:30
active,4:19:48:40
active,4:19:48:50
active,4:19:49:0
active,4:19:49:10
active,4:19:49:20
active,4:19:49:30
active,4:19:49:40
active,4:19:49:50
active,4:19:50:0
active,4:19:50:10
active,4:19:50:20
active,4:19:50:30
active,4:19:50:40
active,4:19:50:50
active,4:19:51:0
active,4:19:51:10
active,4:19:51:20
active,4:19:51:30
active,4:19:51:40
active,4:19:51:50
active,4:19:52:0
active,4:19:52:10
active,4:19:52:20
active,4:19:52:30
active,4:19:52:40
active,4:19:52:50
active,4:19:53:0
active,4:19:53:10
active,4:19:53:20
active,4:19:53:30
active,4:19:53:40
active,4:19:53:50
active,4:19:54:0
active,4:19:54:10
active,4:19:54:20
active,4:19:54:30
active,4:19:54:40
active,4:19:54:50
active,4:19:55:0
active,4:19:55:10
active,4:19:55:20
active,4:19:55:30
active,4:19:55:40
active,4:19:55:50
active,4:19:56:0
active,4:19:56:10
active,4:19:56:20
active,4:19:56:30
active,4:19:56:40
active,4:19:56:50
active,4:19:57:0
active,4:19:57:10
active,4:19:57:20
active,4:19:57:30
active,4:19:57:40
active,4:19:57:50
active,4:19:58:0
active,4:19:58:10
active,4:19:58:20
active,4:19:58:30
active,4:19:58:40
active,4:19:58:50
active,4:19:59:0
active,4:19:59:10
active,4:19:59:20
active,4:19:59:30
active,4:19:59:40
active,4:19:59:50
active,4:20:0:0
active,4:20:0:10
active,4:20:0:20
active,4:20:0:30
active,4:20:0:40
active,4:20:0:50
active,4:20:1:0
active,4:20:1:10
active,4:20:1:20
active,4:20:1:30
active,4:20:1:40
active,4:20:1:50
active,4:20:2:0
active,4:20:2:10
active,4:20:2:20
active,4:20:2:30
active,4:20:2:40
active,4:20:2:50
active,4:20:3:0
active,4:20:3:10
active,4:20:3:20
active,4:20:3:30
walk,4:20:3:40
walk,4:20:3:50
walk,4:20:4:0
walk,4:20:4:10
walk,4:20:4:20
walk,4:20:4:30
walk,4:20:4:40
walk,4:20:4:50
walk,4:20:5:0
walk,4:20:5:10
walk,4:20:5:20
walk,4:20:5:30
walk,4:20:5:40
walk,4:20:5:50
walk,4:20:6:0
walk,4:20:6:10
walk,4:20:6:20
walk,4:20:6:30
walk,4:20:6:40
walk,4:20:6:50
walk,4:20:7:0
walk,4:20:7:10
rest,4:20:7:20
rest,4:20:7:30
rest,4:20:7:40
rest,4:20:7:50
rest,4:20:8:0
rest,4:20:8:10
rest,4:20:8:20
rest,4:20:8:30
rest,4:20:8:40
rest,4:20:8:50
rest,4:20:9:0
rest,4:20:9:10
rest,4:20:9:20
rest,4:20:9:30
rest,4:20:9:40
rest,4:20:9:50
rest,4:20:10:0
rest,4:20:10:10
rest,4:20:10:20
rest,4:20:10:30
rest,4:20:10:40
rest,4:20:10:50
rest,4:20:11:0
rest,4:20:11:10
rest,4:20:11:20
rest,4:20:11:30
rest,4:20:11:40
rest,4:20:11:50
rest,4:20:12:0
rest,4:20:12:10
rest,4:20:12:20
rest,4:20:12:30
rest,4:20:12:40
rest,4:20:12:50
rest,4:20:13:0
rest,4:20:13:10
rest,4:20:13:20
rest,4:20:13:30
rest,4:20:13:40
rest,4:20:13:50
rest,4:20:14:0
rest,4:20:14:10
rest,4:20:14:20
rest,4:20:14:30
rest,4:20:14:40
rest,4:20:14:50
rest,4:20:15:0
rest,4:20:15:10
rest,4:20:15:20
rest,4:20:15:30
rest,4:20:15:40
rest,4:20:15:50
rest,4:20:16:0
rest,4:20:16:10
rest,4:20:16:20
rest,4:20:16:30
rest,4:20:16:40
rest,4:20:16:50
rest,4:20:17:0
rest,4:20:17:10
rest,4:20:17:20
rest,4:20:17:30
rest,4:20:17:40
rest,4:20:17:50
rest,4:20:18:0
rest,4:20:18:10
rest,4:20:18:20
rest,4:20:18:30
rest,4:20:18:40
rest,4:20:18:50
rest,4:20:19:0
rest,4:20:19:10
rest,4:20:19:20
rest,4:20:19:30
rest,4:20:19:40
rest,4:20:19:50
rest,4:20:20:0
rest,4:20:20:10
rest,4:20:20:20
rest,4:20:20:30
rest,4:20:20:40
rest,4:20:20:50
rest,4:20:21:0
rest,4:20:21:10
rest,4:20:21:20
rest,4:20:21:30
rest,4:20:21:40
rest,4:20:21:50
rest,4:20:22:0
rest,4:20:22:10
rest,4:20:22:20
rest,4:20:22:30
rest,4:20:22:40
rest,4:20:22:50
rest,4:20:23:0
rest,4:20:23:10
rest,4:20:23:20
rest,4:20:23:30
rest,4:20:23:40
rest,4:20:23:50
rest,4:20:24:0
rest,4:20:24:10
rest,4:20:24:20
rest,4:20:24:30
rest,4:20:24:40
rest,4:20:24:50
rest,4:20:25:0
rest,4:20:25:10
rest,4:20:25:20
rest,4:20:25:30
rest,4:20:25:40
rest,4:20:25:50
rest,4:20:26:0
rest,4:20:26:10
rest,4:20:26:20
rest,4:20:26:30
rest,4:20:26:40
rest,4:20:26:50
rest,4:20:27:0
rest,4:20:27:10
rest,4:20:27:20
rest,4:20:27:30
rest,4:20:27:40
rest,4:20:27:50
rest,4:20:28:0
rest,4:20:28:10
rest,4:20:28:20
rest,4:20:28:30
rest,4:20:28:40
rest,4:20:28:50
rest,4:20:29:0
rest,4:20:29:10
rest,4:20:29:20
rest,4:20:29:30
rest,4:20:29:40
rest,4:20:29:50
rest,4:20:30:0
rest,4:20:30:10
rest,4:20:30:20
rest,4:20:30:30
rest,4:20:30:40
rest,4:20:30:50
rest,4:20:31:0
rest,4:20:31:10
rest,4:20:31:20
rest,4:20:31:30
rest,4:20:31:40
rest,4:20:31:50
rest,4:20:32:0
rest,4:20:32:10
rest,4:20:32:20
rest,4:20:32:30
rest,4:20:32:40
rest,4:20:32:50
rest,4:20:33:0
rest,4:20:33:10
rest,4:20:33:20
rest,4:20:33:30
rest,4:20:33:40
rest,4:20:33:50
rest,4:20:34:0
rest,4:20:34:10
rest,4:20:34:20
rest,4:20:34:30
rest,4:20:34:40
rest,4:20:34:50
rest,4:20:35:0
rest,4:20:35:10
rest,4:20:35:20
rest,4:20:35:30
rest,4:20:35:40
rest,4:20:35:50
rest,4:20:36:0
rest,4:20:36:10
rest,4:20:36:20
rest,4:20:36:30
rest,4:20:36:40
rest,4:20:36:50
rest,4:20:37:0
rest,4:20:37:10
rest,4:20:37:20
rest,4:20:37:30
rest,4:20:37:40
rest,4:20:37:50
rest,4:20:38:0
rest,4:20:38:10
rest,4:20:38:20
rest,4:20:38:30
rest,4:20:38:40
rest,4:20:38:50
rest,4:20:39:0
rest,4:20:39:10
rest,4:20:39:20
rest,4:20:39:30
rest,4:20:39:40
rest,4:20:39:50
rest,4:20:40:0
rest,4:20:40:10
rest,4:20:40:20
rest,4:20:40:30
rest,4:20:40:40
rest,4:20:40:50
rest,4:20:41:0
rest,4:20:41:10
rest,4:20:41:20
rest,4:20:41:30
rest,4:20:41:40
rest,4:20:41:50
rest,4:20:42:0
rest,4:20:42:10
rest,4:20:42:20
rest,4:20:42:30
rest,4:20:42:40
rest,4:20:42:50
rest,4:20:43:0
rest,4:20:43:10
rest,4:20:43:20
rest,4:20:43:30
rest,4:20:43:40
rest,4:20:43:50
rest,4:20:44:0
rest,4:20:44:10
rest,4:20:44:20
rest,4:20:44:30
rest,4:20:44:40
rest,4:20:44:50
rest,4:20:45:0
rest,4:20:45:10
rest,4:20:45:20
rest,4:20:45:30
rest,4:20:45:40
rest,4:20:45:50
rest,4:20:46:0
rest,4:20:46:10
rest,4:20:46:20
rest,4:20:46:30
rest,4:20:46:40
rest,4:20:46:50
rest,4:20:47:0
rest,4:20:47:10
rest,4:20:47:20
rest,4:20:47:30
rest,4:20:47:40
rest,4:20:47:50
rest,4:20:48:0
rest,4:20:48:10
rest,4:20:48:20
rest,4:20:48:30
rest,4:20:48:40
rest,4:20:48:50
rest,4:20:49:0
rest,4:20:49:10
rest,4:20:49:20
rest,4:20:49:30
rest,4:20:49:40
rest,4:20:49:50
rest,4:20:50:0
rest,4:20:50:10
rest,4:20:50:20
walk,4:20:50:30
walk,4:20:50:40
walk,4:20:50:50
walk,4:20:51:0
walk,4:20:51:10
walk,4:20:51:20
walk,4:20:51:30
walk,4:20:51:40
walk,4:20:51:50
walk,4:20:52:0
walk,4:20:52:10
walk,4:20:52:20
walk,4:20:52:30
walk,4:20:52:40
walk,4:20:52:50
walk,4:20:53:0
walk,4:20:53:10
walk,4:20:53:20
walk,4:20:53:30
walk,4:20:53:40
walk,4:20:53:50
walk,4:20:54:0
walk,4:20:54:10
walk,4:20:54:20
walk,4:20:54:30
active,4:20:54:40
active,4:20:54:50
active,4:20:55:0
active,4:20:55:10
active,4:20:55:20
active,4:20:55:30
active,4:20:55:40
active,4:20:55:50
active,4:20:56:0
active,4:20:56:10
active,4:20:56:20
active,4:20:56:30
active,4:20:56:40
active,4:20:56:50
active,4:20:57:0
active,4:20:57:10
active,4:20:57:20
active,4:20:57:30
active,4:20:57:40
active,4:20:57:50
active,4:20:58:0
active,4:20:58:10
active,4:20:58:20
active,4:20:58:30
active,4:20:58:40
active,4:20:58:50
active,4:20:59:0
active,4:20:59:10
active,4:20:59:20
active,4:20:59:30
active,4:20:59:40
active,4:20:59:50
active,4:21:0:0
active,4:21:0:10
active,4:21:0:20
active,4:21:0:30
active,4:21:0:40
active,4:21:0:50
active,4:21:1:0
active,4:21:1:10
active,4:21:1:20
active,4:21:1:30
active,4:21:1:40
active,4:21:1:50
active,4:21:2:0
active,4:21:2:10
active,4:21:2:20
active,4:21:2:30
active,4:21:2:40
active,4:21:2:50
active,4:21:3:0
active,4:21:3:10
active,4:21:3:20
active,4:21:3:30
active,4:21:3:40
active,4:21:3:50
active,4:21:4:0
active,4:21:4:10
active,4:21:4:20
active,4:21:4:30
active,4:21:4:40
active,4:21:4:50
active,4:21:5:0
active,4:21:5:10
active,4:21:5:20
active,4:21:5:30
active,4:21:5:40
active,4:21:5:50
active,4:21:6:0
active,4:21:6:10
active,4:21:6:20
active,4:21:6:30
active,4:21:6:40
active,4:21:6:50
active,4:21:7:0
active,4:21:7:10
active,4:21:7:20
active,4:21:7:30
active,4:21:7:40
active,4:21:7:50
active,4:21:8:0
active,4:21:8:10
active,4:21:8:20
active,4:21:8:30
active,4:21:8:40
active,4:21:8:50
rest,4:21:9:0
rest,4:21:9:10
rest,4:21:9:20
rest,4:21:9:30
rest,4:21:9:40
rest,4:21:9:50
rest,4:21:10:0
rest,4:21:10:10
rest,4:21:10:20
rest,4:21:10:30
rest,4:21:10:40
rest,4:21:10:50
rest,4:21:11:0
rest,4:21:11:10
rest,4:21:11:20
rest,4:21:11:30
rest,4:21:11:40
rest,4:21:11:50
rest,4:21:12:0
rest,4:21:12:10
rest,4:21:12:20
rest,4:21:12:30
rest,4:21:12:40
rest,4:21:12:50
rest,4:21:13:0
rest,4:21:13:10
rest,4:21:13:20
rest,4:21:13:30
rest,4:21:13:40
rest,4:21:13:50
rest,4:21:14:0
rest,4:21:14:10
rest,4:21:14:20
rest,4:21:14:30
rest,4:21:14:40
rest,4:21:14:50
rest,4:21:15:0
rest,4:21:15:10
rest,4:21:15:20
rest,4:21:15:30
rest,4:21:15:40
rest,4:21:15:50
rest,4:21:16:0
rest,4:21:16:10
rest,4:21:16:20
rest,4:21:16:30
rest,4:21:16:40
walk,4:21:16:50
walk,4:21:17:0
walk,4:21:17:10
walk,4:21:17:20
walk,4:21:17:30
walk,4:21:17:40
walk,4:21:17:50
walk,4:21:18:0
walk,4:21:18:10
walk,4:21:18:20
walk,4:21:18:30
walk,4:21:18:40
walk,4:21:18:50
walk,4:21:19:0
walk,4:21:19:10
walk,4:21:19:20
walk,4:21:19:30
walk,4:21:19:40
walk,4:21:19:50
walk,4:21:20:0
walk,4:21:20:10
walk,4:21:20:20
walk,4:21:20:30
walk,4:21:20:40
walk,4:21:20:50
walk,4:21:21:0
walk,4:21:21:10
walk,4:21:21:20
walk,4:21:21:30
walk,4:21:21:40
walk,4:21:21:50
walk,4:21:22:0
walk,4:21:22:10
walk,4:21:22:20
walk,4:21:22:30
walk,4:21:22:40
walk,4:21:22:50
walk,4:21:23:0
walk,4:21:23:10
walk,4:21:23:20
walk,4:21:23:30
walk,4:21:23:40
walk,4:21:23:50
walk,4:21:24:0
walk,4:21:24:10
walk,4:21:24:20
walk,4:21:24:30
walk,4:21:24:40
walk,4:21:24:50
walk,4:21:25:0
walk,4:21:25:10
walk,4:21:25:20
walk,4:21:25:30
walk,4:21:25:40
walk,4:21:25:50
walk,4:21:26:0
walk,4:21:26:10
walk,4:21:26:20
walk,4:21:26:30
walk,4:21:26:40
walk,4:21:26:50
walk,4:21:27:0
walk,4:21:27:10
walk,4:21:27:20
walk,4:21:27:30
walk,4:21:27:40
walk,4:21:27:50
walk,4:21:28:0
walk,4:21:28:10
walk,4:21:28:20
walk,4:21:28:30
walk,4:21:28:40
walk,4:21:28:50
walk,4:21:29:0
walk,4:21:29:10
walk,4:21:29:20
walk,4:21:29:30
walk,4:21:29:40
walk,4:21:29:50
walk,4:21:30:0
walk,4:21:30:10
walk,4:21:30:20
walk,4:21:30:30
walk,4:21:30:40
walk,4:21:30:50
walk,4:21:31:0
walk,4:21:31:10
walk,4:21:31:20
walk,4:21:31:30
walk,4:21:31:40
walk,4:21:31:50
walk,4:21:32:0
walk,4:21:32:10
walk,4:21:32:20
walk,4:21:32:30
walk,4:21:32:40
walk,4:21:32:50
walk,4:21:33:0
walk,4:21:33:10
walk,4:21:33:20
walk,4:21:33:30
walk,4:21:33:40
walk,4:21:33:50
walk,4:21:34:0
walk,4:21:34:10
walk,4:21:34:20
walk,4:21:34:30
walk,4:21:34:40
walk,4:21:34:50
walk,4:21:35:0
walk,4:21:35:10
walk,4:21:35:20
walk,4:21:35:30
walk,4:21:35:40
walk,4:21:35:50
walk,4:21:36:0
walk,4:21:36:10
walk,4:21:36:20
walk,4:21:36:30
walk,4:21:36:40
walk,4:21:36:50
walk,4:21:37:0
walk,4:21:37:10
walk,4:21:37:20
walk,4:21:37:30
walk,4:21:37:40
walk,4:21:37:50
walk,4:21:38:0
walk,4:21:38:10
walk,4:21:38:20
walk,4:21:38:30
rest,4:21:38:40
rest,4:21:38:50
rest,4:21:39:0
rest,4:21:39:10
rest,4:21:39:20
rest,4:21:39:30
rest,4:21:39:40
rest,4:21:39:50
rest,4:21:40:0
rest,4:21:40:10
rest,4:21:40:20
rest,4:21:40:30
rest,4:21:40:40
rest,4:21:40:50
rest,4:21:41:0
rest,4:21:41:10
rest,4:21:41:20
rest,4:21:41:30
rest,4:21:41:40
rest,4:21:41:50
rest,4:21:42:0
rest,4:21:42:10
rest,4:21:42:20
rest,4:21:42:30
rest,4:21:42:40
rest,4:21:42:50
rest,4:21:43:0
rest,4:21:43:10
rest,4:21:43:20
rest,4:21:43:30
rest,4:21:43:40
rest,4:21:43:50
rest,4:21:44:0
rest,4:21:44:10
rest,4:21:44:20
rest,4:21:44:30
rest,4:21:44:40
rest,4:21:44:50
rest,4:21:45:0
rest,4:21:45:10
rest,4:21:45:20
rest,4:21:45:30
rest,4:21:45:40
rest,4:21:45:50
rest,4:21:46:0
rest,4:21:46:10
rest,4:21:46:20
rest,4:21:46:30
rest,4:21:46:40
rest,4:21:46:50
rest,4:21:47:0
rest,4:21:47:10
rest,4:21:47:20
rest,4:21:47:30
rest,4:21:47:40
rest,4:21:47:50
rest,4:21:48:0
rest,4:21:48:10
rest,4:21:48:20
rest,4:21:48:30
rest,4:21:48:40
rest,4:21:48:50
rest,4:21:49:0
rest,4:21:49:10
rest,4:21:49:20
rest,4:21:49:30
rest,4:21:49:40
rest,4:21:49:50
rest,4:21:50:0
rest,4:21:50:10
rest,4:21:50:20
rest,4:21:50:30
rest,4:21:50:40
rest,4:21:50:50
rest,4:21:51:0
rest,4:21:51:10
rest,4:21:51:20
rest,4:21:51:30
rest,4:21:51:40
rest,4:21:51:50
rest,4:21:52:0
rest,4:21:52:10
rest,4:21:52:20
rest,4:21:52:30
rest,4:21:52:40
rest,4:21:52:50
rest,4:21:53:0
rest,4:21:53:10
rest,4:21:53:20
rest,4:21:53:30
rest,4:21:53:40
rest,4:21:53:50
rest,4:21:54:0
rest,4:21:54:10
rest,4:21:54:20
rest,4:21:54:30
rest,4:21:54:40
rest,4:21:54:50
rest,4:21:55:0
rest,4:21:55:10
rest,4:21:55:20
rest,4:21:55:30
rest,4:21:55:40
rest,4:21:55:50
rest,4:21:56:0
rest,4:21:56:10
rest,4:21:56:20
rest,4:21:56:30
rest,4:21:56:40
rest,4:21:56:50
rest,4:21:57:0
rest,4:21:57:10
rest,4:21:57:20
rest,4:21:57:30
rest,4:21:57:40
rest,4:21:57:50
rest,4:21:58:0
rest,4:21:58:10
rest,4:21:58:20
rest,4:21:58:30
rest,4:21:58:40
rest,4:21:58:50
rest,4:21:59:0
rest,4:21:59:10
rest,4:21:59:20
rest,4:21:59:30
rest,4:21:59:40
rest,4:21:59:50
rest,4:22:0:0
rest,4:22:0:10
rest,4:22:0:20
rest,4:22:0:30
rest,4:22:0:40
rest,4:22:0:50
rest,4:22:1:0
rest,4:22:1:10
rest,4:22:1:20
rest,4:22:1:30
rest,4:22:1:40
rest,4:22:1:50
rest,4:22:2:0
rest,4:22:2:10
rest,4:22:2:20
rest,4:22:2:30
rest,4:22:2:40
rest,4:22:2:50
rest,4:22:3:0
rest,4:22:3:10
rest,4:22:3:20
rest,4:22:3:30
rest,4:22:3:40
rest,4:22:3:50
rest,4:22:4:0
rest,4:22:4:10
rest,4:22:4:20
rest,4:22:4:30
rest,4:22:4:40
rest,4:22:4:50
rest,4:22:5:0
rest,4:22:5:10
rest,4:22:5:20
rest,4:22:5:30
rest,4:22:5:40
rest,4:22:5:50
rest,4:22:6:0
rest,4:22:6:10
rest,4:22:6:20
rest,4:22:6:30
rest,4:22:6:40
rest,4:22:6:50
rest,4:22:7:0
rest,4:22:7:10
rest,4:22:7:20
rest,4:22:7:30
rest,4:22:7:40
rest,4:22:7:50
rest,4:22:8:0
rest,4:22:8:10
rest,4:22:8:20
rest,4:22:8:30
rest,4:22:8:40
rest,4:22:8:50
rest,4:22:9:0
rest,4:22:9:10
rest,4:22:9:20
rest,4:22:9:30
rest,4:22:9:40
rest,4:22:9:50
rest,4:22:10:0
rest,4:22:10:10
rest,4:22:10:20
rest,4:22:10:30
rest,4:22:10:40
rest,4:22:10:50
rest,4:22:11:0
rest,4:22:11:10
rest,4:22:11:20
rest,4:22:11:30
rest,4:22:11:40
rest,4:22:11:50
rest,4:22:12:0
rest,4:22:12:10
rest,4:22:12:20
rest,4:22:12:30
rest,4:22:12:40
rest,4:22:12:50
rest,4:22:13:0
rest,4:22:13:10
rest,4:22:13:20
rest,4:22:13:30
rest,4:22:13:40
rest,4:22:13:50
rest,4:22:14:0
rest,4:22:14:10
rest,4:22:14:20
rest,4:22:14:30
rest,4:22:14:40
rest,4:22:14:50
rest,4:22:15:0
rest,4:22:15:10
rest,4:22:15:20
rest,4:22:15:30
rest,4:22:15:40
rest,4:22:15:50
rest,4:22:16:0
rest,4:22:16:10
rest,4:22:16:20
rest,4:22:16:30
rest,4:22:16:40
rest,4:22:16:50
rest,4:22:17:0
rest,4:22:17:10
rest,4:22:17:20
rest,4:22:17:30
rest,4:22:17:40
rest,4:22:17:50
rest,4:22:18:0
rest,4:22:18:10
rest,4:22:18:20
rest,4:22:18:30
rest,4:22:18:40
rest,4:22:18:50
rest,4:22:19:0
rest,4:22:19:10
rest,4:22:19:20
rest,4:22:19:30
rest,4:22:19:40
rest,4:22:19:50
rest,4:22:20:0
rest,4:22:20:10
rest,4:22:20:20
rest,4:22:20:30
rest,4:22:20:40
rest,4:22:20:50
rest,4:22:21:0
rest,4:22:21:10
rest,4:22:21:20
rest,4:22:21:30
rest,4:22:21:40
rest,4:22:21:50
rest,4:22:22:0
rest,4:22:22:10
rest,4:22:22:20
rest,4:22:22:30
rest,4:22:22:40
rest,4:22:22:50
rest,4:22:23:0
rest,4:22:23:10
rest,4:22:23:20
rest,4:22:23:30
rest,4:22:23:40
rest,4:22:23:50
rest,4:22:24:0
rest,4:22:24:10
rest,4:22:24:20
rest,4:22:24:30
rest,4:22:24:40
rest,4:22:24:50
rest,4:22:25:0
rest,4:22:25:10
rest,4:22:25:20
rest,4:22:25:30
rest,4:22:25:40
rest,4:22:25:50
rest,4:22:26:0
rest,4:22:26:10
rest,4:22:26:20
rest,4:22:26:30
rest,4:22:26:40
rest,4:22:26:50
rest,4:22:27:0
rest,4:22:27:10
rest,4:22:27:20
rest,4:22:27:30
rest,4:22:27:40
rest,4:22:27:50
rest,4:22:28:0
rest,4:22:28:10
rest,4:22:28:20
rest,4:22:28:30
rest,4:22:28:40
rest,4:22:28:50
rest,4:22:29:0
rest,4:22:29:10
rest,4:22:29:20
rest,4:22:29:30
rest,4:22:29:40
rest,4:22:29:50
rest,4:22:30:0
rest,4:22:30:10
rest,4:22:30:20
rest,4:22:30:30
rest,4:22:30:40
rest,4:22:30:50
rest,4:22:31:0
rest,4:22:31:10
rest,4:22:31:20
rest,4:22:31:30
rest,4:22:31:40
rest,4:22:31:50
rest,4:22:32:0
rest,4:22:32:10
rest,4:22:32:20
rest,4:22:32:30
rest,4:22:32:40
rest,4:22:32:50
rest,4:22:33:0
rest,4:22:33:10
rest,4:22:33:20
rest,4:22:33:30
rest,4:22:33:40
rest,4:22:33:50
rest,4:22:34:0
rest,4:22:34:10
rest,4:22:34:20
rest,4:22:34:30
rest,4:22:34:40
rest,4:22:34:50
rest,4:22:35:0
rest,4:22:35:10
rest,4:22:35:20
rest,4:22:35:30
rest,4:22:35:40
rest,4:22:35:50
rest,4:22:36:0
rest,4:22:36:10
rest,4:22:36:20
rest,4:22:36:30
rest,4:22:36:40
rest,4:22:36:50
rest,4:22:37:0
rest,4:22:37:10
rest,4:22:37:20
rest,4:22:37:30
rest,4:22:37:40
rest,4:22:37:50
rest,4:22:38:0
rest,4:22:38:10
rest,4:22:38:20
rest,4:22:38:30
rest,4:22:38:40
rest,4:22:38:50
rest,4:22:39:0
rest,4:22:39:10
rest,4:22:39:20
rest,4:22:39:30
rest,4:22:39:40
rest,4:22:39:50
rest,4:22:40:0
rest,4:22:40:10
rest,4:22:40:20
rest,4:22:40:30
rest,4:22:40:40
rest,4:22:40:50
rest,4:22:41:0
rest,4:22:41:10
rest,4:22:41:20
rest,4:22:41:30
rest,4:22:41:40
rest,4:22:41:50
rest,4:22:42:0
rest,4:22:42:10
rest,4:22:42:20
rest,4:22:42:30
rest,4:22:42:40
rest,4:22:42:50
rest,4:22:43:0
rest,4:22:43:10
rest,4:22:43:20
rest,4:22:43:30
rest,4:22:43:40
rest,4:22:43:50
rest,4:22:44:0
rest,4:22:44:10
rest,4:22:44:20
rest,4:22:44:30
rest,4:22:44:40
rest,4:22:44:50
rest,4:22:45:0
rest,4:22:45:10
rest,4:22:45:20
rest,4:22:45:30
rest,4:22:45:40
rest,4:22:45:50
rest,4:22:46:0
rest,4:22:46:10
rest,4:22:46:20
rest,4:22:46:30
rest,4:22:46:40
rest,4:22:46:50
rest,4:22:47:0
rest,4:22:47:10
rest,4:22:47:20
rest,4:22:47:30
rest,4:22:47:40
rest,4:22:47:50
rest,4:22:48:0
rest,4:22:48:10
rest,4:22:48:20
rest,4:22:48:30
rest,4:22:48:40
rest,4:22:48:50
rest,4:22:49:0
rest,4:22:49:10
rest,4:22:49:20
rest,4:22:49:30
rest,4:22:49:40
rest,4:22:49:50
rest,4:22:50:0
rest,4:22:50:10
rest,4:22:50:20
rest,4:22:50:30
rest,4:22:50:40
rest,4:22:50:50
rest,4:22:51:0
rest,4:22:51:10
rest,4:22:51:20
rest,4:22:51:30
rest,4:22:51:40
rest,4:22:51:50
rest,4:22:52:0
rest,4:22:52:10
rest,4:22:52:20
rest,4:22:52:30
rest,4:22:52:40
rest,4:22:52:50
rest,4:22:53:0
rest,4:22:53:10
rest,4:22:53:20
rest,4:22:53:30
rest,4:22:53:40
rest,4:22:53:50
rest,4:22:54:0
rest,4:22:54:10
rest,4:22:54:20
rest,4:22:54:30
rest,4:22:54:40
rest,4:22:54:50
rest,4:22:55:0
rest,4:22:55:10
rest,4:22:55:20
rest,4:22:55:30
rest,4:22:55:40
rest,4:22:55:50
rest,4:22:56:0
rest,4:22:56:10
rest,4:22:56:20
rest,4:22:56:30
rest,4:22:56:40
rest,4:22:56:50
rest,4:22:57:0
rest,4:22:57:10
rest,4:22:57:20
rest,4:22:57:30
rest,4:22:57:40
rest,4:22:57:50
rest,4:22:58:0
rest,4:22:58:10
rest,4:22:58:20
rest,4:22:58:30
rest,4:22:58:40
rest,4:22:58:50
rest,4:22:59:0
rest,4:22:59:10
rest,4:22:59:20
rest,4:22:59:30
rest,4:22:59:40
rest,4:22:59:50
rest,4:23:0:0
rest,4:23:0:10
rest,4:23:0:20
rest,4:23:0:30
rest,4:23:0:40
rest,4:23:0:50
rest,4:23:1:0
rest,4:23:1:10
rest,4:23:1:20
rest,4:23:1:30
rest,4:23:1:40
rest,4:23:1:50
rest,4:23:2:0
rest,4:23:2:10
rest,4:23:2:20
rest,4:23:2:30
rest,4:23:2:40
rest,4:23:2:50
rest,4:23:3:0
rest,4:23:3:10
rest,4:23:3:20
rest,4:23:3:30
rest,4:23:3:40
rest,4:23:3:50
rest,4:23:4:0
rest,4:23:4:10
rest,4:23:4:20
rest,4:23:4:30
rest,4:23:4:40
rest,4:23:4:50
rest,4:23:5:0
rest,4:23:5:10
rest,4:23:5:20
rest,4:23:5:30
rest,4:23:5:40
rest,4:23:5:50
rest,4:23:6:0
rest,4:23:6:10
rest,4:23:6:20
rest,4:23:6:30
rest,4:23:6:40
rest,4:23:6:50
rest,4:23:7:0
rest,4:23:7:10
rest,4:23:7:20
rest,4:23:7:30
rest,4:23:7:40
rest,4:23:7:50
rest,4:23:8:0
rest,4:23:8:10
rest,4:23:8:20
rest,4:23:8:30
rest,4:23:8:40
rest,4:23:8:50
rest,4:23:9:0
rest,4:23:9:10
rest,4:23:9:20
rest,4:23:9:30
rest,4:23:9:40
rest,4:23:9:50
rest,4:23:10:0
rest,4:23:10:10
rest,4:23:10:20
rest,4:23:10:30
rest,4:23:10:40
rest,4:23:10:50
rest,4:23:11:0
rest,4:23:11:10
rest,4:23:11:20
rest,4:23:11:30
rest,4:23:11:40
rest,4:23:11:50
rest,4:23:12:0
rest,4:23:12:10
rest,4:23:12:20
rest,4:23:12:30
rest,4:23:12:40
rest,4:23:12:50
rest,4:23:13:0
rest,4:23:13:10
rest,4:23:13:20
rest,4:23:13:30
rest,4:23:13:40
rest,4:23:13:50
rest,4:23:14:0
rest,4:23:14:10
rest,4:23:14:20
rest,4:23:14:30
rest,4:23:14:40
rest,4:23:14:50
rest,4:23:15:0
rest,4:23:15:10
rest,4:23:15:20
rest,4:23:15:30
rest,4:23:15:40
rest,4:23:15:50
rest,4:23:16:0
rest,4:23:16:10
rest,4:23:16:20
rest,4:23:16:30
rest,4:23:16:40
rest,4:23:16:50
rest,4:23:17:0
rest,4:23:17:10
rest,4:23:17:20
rest,4:23:17:30
rest,4:23:17:40
rest,4:23:17:50
rest,4:23:18:0
rest,4:23:18:10
rest,4:23:18:20
rest,4:23:18:30
rest,4:23:18:40
rest,4:23:18:50
rest,4:23:19:0
rest,4:23:19:10
